,price,room_bed,room_bath,lot_measure,ceil,coast,condition,quality,ceil_measure,basement,yr_built,zipcode,lat,long,furnished,yr_sold,age_sold,Have_basement,renovation_in_15to20_Years,renovation_in_10to15_Years,renovation_in_5to10_Years,renovation_in_0to5_Years
16958,240000,3,2.25,7290,1.0,0,3,7,940,470,1980,98118,47.5396,-122.274,0,2014,34,1,0,0,0,0
16959,469995,4,2.5,3800,2.0,0,3,8,2350,0,2014,98059,47.4783,-122.12299999999999,0,2014,0,0,0,0,0,0
16960,250000,3,2.0,5200,1.0,0,3,7,1060,440,1977,98042,47.3653,-122.09,0,2015,38,1,0,0,0,0
16961,275000,4,1.75,19405,1.0,0,4,7,1560,120,1959,98055,47.4552,-122.20200000000001,0,2015,56,1,0,0,0,0
16962,460000,4,2.5,17532,2.0,0,3,9,2080,0,1996,98059,47.4835,-122.13600000000001,1,2014,18,0,0,0,0,0
16963,229500,3,1.75,33224,1.0,0,4,8,1770,0,1968,98092,47.3377,-122.194,0,2014,46,0,0,0,0,0
16964,305000,3,2.5,5027,2.0,0,3,8,2460,0,2002,98042,47.372,-122.102,0,2014,12,0,0,0,0,0
16965,550000,4,2.0,4500,1.0,0,5,7,1060,1040,1924,98105,47.6699,-122.31700000000001,0,2014,90,1,0,0,0,0
16966,961000,5,2.75,6120,2.0,0,3,8,2590,0,1909,98105,47.6667,-122.32700000000001,0,2014,105,0,0,0,0,0
16967,153000,2,1.0,9000,1.0,0,5,6,710,0,1943,98166,47.4811,-122.339,0,2015,72,0,0,0,0,0
16968,440000,1,1.0,6567,1.0,0,4,6,850,0,1940,98010,47.327,-122.039,0,2014,74,0,0,0,0,0
16969,1580000,4,3.25,10125,2.0,0,3,10,3410,0,2007,98040,47.5653,-122.223,1,2015,8,0,0,0,0,0
16970,275000,3,2.0,3500,2.0,0,3,7,1380,0,1971,98118,47.5558,-122.27,0,2014,43,0,0,0,0,0
16971,284000,3,2.5,4083,2.0,0,3,7,1660,0,2013,98038,47.3595,-122.045,0,2014,1,0,0,0,0,0
16972,476000,4,1.75,17541,1.0,0,4,7,1360,980,1956,98028,47.745,-122.229,0,2015,59,1,0,0,0,0
16973,260000,3,1.75,8000,1.0,0,3,7,1340,0,1980,98038,47.3651,-122.044,0,2014,34,0,0,0,0,0
16974,547000,3,2.5,8381,1.0,0,4,7,1480,0,1968,98125,47.7078,-122.288,0,2014,46,0,0,0,0,0
16975,315000,2,1.0,5087,1.0,0,3,7,840,0,1925,98118,47.5557,-122.27799999999999,0,2014,89,0,0,0,0,0
16976,606500,3,2.5,5500,2.0,0,3,8,2170,0,2000,98075,47.5975,-122.01799999999999,0,2015,15,0,0,0,0,0
16977,840000,4,3.5,18334,2.0,0,3,10,3120,740,1996,98077,47.7095,-122.075,1,2014,18,1,0,0,0,0
16978,427500,4,2.5,8726,2.0,0,3,9,3160,0,1999,98092,47.2582,-122.223,1,2014,15,0,0,0,0,0
16979,546800,4,1.5,5910,1.0,0,3,7,1020,500,1946,98115,47.6904,-122.295,0,2014,68,1,0,0,0,0
16980,790000,4,1.75,10920,1.0,0,3,8,1450,600,1974,98155,47.7431,-122.286,0,2014,40,1,0,0,0,0
16981,420000,6,3.0,6344,2.0,0,3,7,2290,0,1980,98126,47.565,-122.37,0,2015,35,0,0,0,0,0
16982,365650,4,2.25,7700,2.0,0,4,8,2380,0,1977,98055,47.4391,-122.194,0,2015,38,0,0,0,0,0
16983,635000,4,3.0,3800,2.0,0,3,8,2100,0,1972,98115,47.6807,-122.291,0,2015,43,0,0,0,0,0
16984,650000,3,1.5,8114,1.0,0,3,8,1320,0,1951,98004,47.5827,-122.195,0,2014,63,0,0,0,0,0
16985,544950,3,1.75,7371,1.0,0,3,7,1830,0,1957,98008,47.6059,-122.12100000000001,0,2015,58,0,0,0,0,0
16986,346000,5,1.0,30456,1.0,0,4,7,1350,440,1964,98030,47.3469,-122.195,0,2015,51,1,0,0,0,0
16987,1320000,3,1.75,42693,1.0,0,3,10,2040,0,1980,98052,47.6479,-122.12,1,2014,34,0,0,0,0,0
16988,360000,6,2.75,15240,1.0,0,3,7,1850,1000,1962,98106,47.5288,-122.345,0,2015,53,1,0,0,0,0
16989,247500,3,2.0,8749,1.0,0,3,7,1530,0,1995,98023,47.2974,-122.37200000000001,0,2014,19,0,0,0,0,0
16990,475000,3,1.75,7840,1.0,0,3,8,1320,0,1966,98007,47.6024,-122.14299999999999,0,2015,49,0,0,0,0,0
16991,165000,3,1.5,22764,1.0,0,3,7,1630,0,1970,98032,47.3611,-122.29299999999999,0,2014,44,0,0,0,0,0
16992,570000,4,2.5,6738,2.0,0,3,8,2290,0,1996,98029,47.5714,-122.005,0,2014,18,0,0,0,0,0
16993,580000,4,3.5,951,3.0,0,3,8,1460,0,2008,98115,47.6821,-122.32600000000001,0,2014,6,0,0,0,0,0
16994,389999,4,2.5,15770,2.0,0,4,7,1890,0,1968,98166,47.4281,-122.34299999999999,0,2014,46,0,0,0,0,0
16995,870000,4,2.5,14565,2.0,0,3,11,3190,0,1990,98077,47.713,-122.072,1,2014,24,0,0,0,0,0
16996,808000,3,2.5,6240,1.0,0,5,8,1750,800,1957,98117,47.6992,-122.387,0,2014,57,1,0,0,0,0
16997,465000,4,2.25,7500,2.0,0,4,7,2070,0,1977,98034,47.727,-122.21700000000001,0,2014,37,0,0,0,0,0
16998,450000,3,1.0,10000,1.0,0,4,7,1350,0,1954,98006,47.5741,-122.133,0,2014,60,0,0,0,0,0
16999,383001,3,1.0,7210,1.0,0,4,7,1180,0,1963,98034,47.7267,-122.241,0,2014,51,0,0,0,0,0
17000,257700,4,2.25,6202,2.0,0,4,7,1600,0,1986,98038,47.3784,-122.046,0,2014,28,0,0,0,0,0
17001,277500,3,2.5,5171,2.0,0,3,8,1690,0,2003,98023,47.2779,-122.34700000000001,0,2015,12,0,0,0,0,0
17002,327000,4,2.5,3825,2.0,0,3,7,2110,0,2013,98042,47.358999999999995,-122.08200000000001,0,2015,2,0,0,0,0,0
17003,532500,3,1.75,5000,2.0,0,4,7,1210,120,1909,98116,47.5724,-122.384,0,2014,105,1,0,0,0,0
17004,392000,3,1.5,11975,1.0,0,4,7,1500,0,1970,98045,47.4658,-121.758,0,2015,45,0,0,0,0,0
17005,347500,4,2.5,7098,2.0,0,3,7,1970,0,2007,98038,47.3576,-122.05799999999999,0,2014,7,0,0,0,0,0
17006,580000,3,2.5,374616,2.0,0,3,7,1820,0,1999,98014,47.6539,-121.959,0,2014,15,0,0,0,0,0
17007,940000,4,2.75,24897,2.0,0,4,8,2550,1220,1964,98075,47.5824,-122.07799999999999,0,2015,51,1,0,0,0,0
17008,450000,2,1.75,3340,1.0,0,3,6,700,140,1912,98107,47.6692,-122.359,0,2014,102,1,0,0,0,0
17009,580000,5,2.0,3750,1.5,0,4,6,1400,1200,1914,98105,47.6691,-122.29899999999999,0,2015,101,1,0,0,0,0
17010,495000,4,2.5,7245,2.0,0,3,7,2140,0,2003,98133,47.729,-122.35,0,2014,11,0,0,0,0,0
17011,376000,3,2.25,9140,2.0,0,3,7,1470,0,1982,98133,47.7162,-122.34899999999999,0,2014,32,0,0,0,0,0
17012,880000,4,2.5,8250,1.0,0,5,8,2100,970,1958,98005,47.5935,-122.17200000000001,0,2014,56,1,0,0,0,0
17013,670000,3,1.75,8160,1.0,0,3,8,1850,0,1952,98177,47.7241,-122.363,0,2015,63,0,0,0,0,0
17014,206000,2,2.5,1566,2.0,0,3,7,1280,0,2005,98055,47.4336,-122.195,0,2014,9,0,0,0,0,0
17015,463000,3,2.5,29970,2.0,0,3,7,1640,0,1992,98053,47.6359,-121.97399999999999,0,2014,22,0,0,0,0,0
17016,620000,5,1.0,16800,1.5,0,4,7,1700,530,1923,98136,47.5161,-122.395,0,2015,92,1,0,0,0,0
17017,624900,4,2.5,11500,1.0,0,3,8,1540,730,1967,98034,47.7089,-122.241,0,2015,48,1,0,0,0,0
17018,636230,4,2.5,6284,2.0,0,3,9,2840,0,2013,98056,47.5135,-122.169,1,2014,1,0,0,0,0,0
17019,286000,3,2.5,4226,2.0,0,3,8,1680,0,2003,98042,47.3684,-122.12299999999999,0,2015,12,0,0,0,0,0
17020,399000,4,2.5,4687,2.0,0,3,9,2800,0,2005,98038,47.3594,-122.04,1,2014,9,0,0,0,0,0
17021,508000,2,1.0,2500,2.0,0,3,7,1090,110,1927,98112,47.6304,-122.301,0,2014,87,1,0,0,0,0
17022,223990,2,2.25,2884,2.0,0,3,7,1061,0,2013,98002,47.346000000000004,-122.21799999999999,0,2015,2,0,0,0,0,0
17023,546800,4,2.25,10000,1.0,0,3,8,1420,750,1975,98008,47.6219,-122.109,0,2014,39,1,0,0,0,0
17024,240000,3,2.0,10299,1.0,0,3,7,1190,0,1994,98010,47.31399999999999,-122.0,0,2014,20,0,0,0,0,0
17025,710000,5,3.25,8572,2.0,0,3,9,3920,0,2007,98065,47.5427,-121.887,1,2015,8,0,0,0,0,0
17026,406000,3,1.0,5264,1.0,0,3,7,960,0,1953,98115,47.6805,-122.301,0,2015,62,0,0,0,0,0
17027,418000,2,1.0,6900,1.0,0,4,7,1040,0,1915,98136,47.5411,-122.391,0,2015,100,0,0,0,0,0
17028,239000,4,2.0,10585,1.5,0,2,6,1980,0,1924,98055,47.4836,-122.214,0,2014,90,0,0,0,0,0
17029,412250,2,2.0,2983,1.0,0,3,8,1300,0,2006,98053,47.703,-122.015,0,2015,9,0,0,0,0,0
17030,455000,3,1.75,14292,1.0,0,3,7,1180,0,1981,98045,47.4818,-121.73299999999999,0,2014,33,0,0,0,0,0
17031,328500,4,3.0,8250,2.0,0,3,9,2290,0,1990,98042,47.3739,-122.156,1,2014,24,0,0,0,0,0
17032,590000,3,2.0,208652,1.5,0,3,8,2420,0,2005,98010,47.3666,-121.978,0,2014,9,0,0,0,0,0
17033,740000,4,2.25,6000,1.5,0,3,8,1810,420,1928,98199,47.6464,-122.391,0,2015,87,1,0,0,0,0
17034,291000,4,1.0,24330,1.5,0,3,6,1140,450,1942,98168,47.4906,-122.309,0,2014,72,1,0,0,0,0
17035,306000,3,1.0,7200,1.0,0,3,7,1010,440,1969,98034,47.7311,-122.199,0,2014,45,1,0,0,0,0
17036,579000,3,2.5,286181,2.0,0,3,9,3160,0,2002,98010,47.3401,-121.946,1,2015,13,0,0,0,0,0
17037,367500,2,2.0,600,2.0,0,3,8,680,350,2004,98116,47.5788,-122.41,0,2015,11,1,0,0,0,0
17038,280000,6,3.0,9373,2.0,0,3,7,2400,0,1991,98002,47.3262,-122.214,0,2014,23,0,0,0,0,0
17039,689000,4,2.75,10000,2.0,0,3,9,3250,0,2014,98155,47.7557,-122.309,1,2014,0,0,0,0,0,0
17040,1190000,4,2.5,13194,2.0,0,5,10,3160,0,1965,98040,47.5472,-122.23299999999999,1,2014,49,0,0,0,0,0
17041,585000,6,3.0,43787,2.0,0,3,8,2700,1170,1976,98077,47.7642,-122.098,0,2015,39,1,0,0,0,0
17042,925000,4,2.0,10437,1.0,0,4,8,2040,1100,1959,98040,47.5786,-122.229,0,2014,55,1,0,0,0,0
17043,569999,3,2.5,13880,2.0,0,3,9,3080,0,1990,98038,47.3726,-122.025,1,2015,25,0,0,0,0,0
17044,925000,4,1.75,11400,1.0,0,4,9,1430,1280,1976,98006,47.56100000000001,-122.15299999999999,1,2014,38,1,0,0,0,0
17045,252000,3,2.25,8410,1.0,0,3,7,1180,390,1991,98022,47.1942,-121.99,0,2014,23,1,0,0,0,0
17046,1300000,2,2.5,19449,2.0,1,5,9,1940,970,1985,98177,47.7729,-122.39299999999999,1,2014,29,1,0,0,0,0
17047,185000,1,1.0,5000,1.0,0,4,6,720,0,1908,98118,47.5289,-122.272,0,2014,106,0,0,0,0,0
17048,407500,2,1.0,2971,1.0,0,3,7,770,0,1923,98102,47.6358,-122.322,0,2014,91,0,0,0,0,0
17049,192000,3,1.75,10361,1.0,0,3,6,1240,0,1987,98042,47.37,-122.15100000000001,0,2014,27,0,0,0,0,0
17050,1260000,4,2.0,5400,2.5,0,4,9,2970,0,1900,98112,47.6235,-122.309,1,2014,114,0,0,0,0,0
17051,336600,3,2.25,8464,2.0,0,3,7,1654,0,1995,98038,47.3618,-122.03299999999999,0,2015,20,0,0,0,0,0
17052,607000,4,2.0,4054,1.5,0,5,7,1490,0,1926,98115,47.6744,-122.301,0,2015,89,0,0,0,0,0
17053,418000,4,1.5,10580,1.0,0,3,7,1220,0,1965,98008,47.6205,-122.116,0,2014,49,0,0,0,0,0
17054,129000,1,1.0,15364,1.0,0,4,5,650,0,1967,98042,47.3721,-122.15899999999999,0,2014,47,0,0,0,0,0
17055,410000,4,2.5,5034,2.0,0,4,7,3320,0,2006,98042,47.4011,-122.164,0,2015,9,0,0,0,0,0
17056,239000,2,2.0,2052,1.5,0,3,7,1470,0,1986,98003,47.3086,-122.32799999999999,0,2014,28,0,0,0,0,0
17057,760000,4,2.5,8095,2.0,0,3,9,3520,0,2006,98052,47.7065,-122.109,1,2015,9,0,0,0,0,0
17058,469950,4,2.75,6427,1.0,0,3,8,1650,1070,2008,98146,47.4931,-122.354,0,2014,6,1,0,0,0,0
17059,350000,3,3.25,1298,3.0,0,3,8,1600,0,1999,98117,47.6954,-122.375,0,2014,15,0,0,0,0,0
17060,586000,4,2.25,8338,1.0,0,3,8,1930,0,1968,98125,47.7026,-122.285,0,2015,47,0,0,0,0,0
17061,400000,4,1.75,6480,1.0,0,4,7,1120,730,1958,98108,47.5525,-122.31299999999999,0,2014,56,1,0,0,0,0
17062,542000,4,1.0,5000,1.5,0,4,7,1090,450,1922,98115,47.6754,-122.294,0,2015,93,1,0,0,0,0
17063,750000,4,1.5,4000,1.5,0,3,7,1580,480,1920,98103,47.6857,-122.353,0,2015,95,1,0,0,0,0
17064,532000,3,1.0,5750,1.0,0,3,7,1120,700,1918,98116,47.5773,-122.383,0,2015,97,1,0,0,0,0
17065,490000,4,2.25,85813,2.0,0,3,7,2020,0,1995,98027,47.483000000000004,-122.02600000000001,0,2014,19,0,0,0,0,0
17066,3000000,4,3.75,14823,1.0,0,3,11,4180,910,2013,98004,47.62,-122.20700000000001,1,2015,2,1,0,0,0,0
17067,750000,4,1.75,6613,2.0,0,3,8,2100,0,1909,98116,47.567,-122.385,0,2014,105,0,0,0,1,0
17068,950000,5,3.75,6000,2.0,0,3,10,3570,1760,2006,98027,47.5401,-122.073,1,2014,8,1,0,0,0,0
17069,1450000,4,3.25,4103,2.0,0,5,9,2710,1060,1925,98109,47.641000000000005,-122.34899999999999,1,2014,89,1,0,0,0,0
17070,490000,2,2.5,1391,2.0,0,3,8,870,360,2004,98112,47.6192,-122.301,0,2014,10,1,0,0,0,0
17071,745000,3,2.0,5001,1.0,0,4,7,1490,800,1960,98103,47.6909,-122.339,0,2015,55,1,0,0,0,0
17072,810000,3,2.0,8025,2.0,0,5,7,2390,0,1921,98105,47.6707,-122.288,0,2014,93,0,0,0,0,0
17073,860000,3,1.75,14135,1.0,0,5,8,1300,880,1947,98033,47.673,-122.18700000000001,0,2014,67,1,0,0,0,0
17074,272000,4,1.75,10660,1.0,0,4,7,1030,360,1960,98198,47.4128,-122.323,0,2014,54,1,0,0,0,0
17075,831500,5,2.5,35124,2.5,0,3,11,4470,0,1984,98072,47.7377,-122.084,1,2014,30,0,0,0,0,0
17076,308950,4,2.5,8562,2.0,0,4,7,1920,0,1994,98022,47.1932,-122.008,0,2014,20,0,0,0,0,0
17077,350000,3,1.0,7000,1.0,0,4,6,1080,0,1916,98133,47.7637,-122.351,0,2015,99,0,0,0,0,0
17078,447500,3,2.5,15024,2.0,0,3,8,2320,0,1990,98045,47.4829,-121.766,0,2014,24,0,0,0,0,0
17079,660000,4,3.25,9273,2.0,0,5,8,3030,0,1988,98029,47.5747,-122.014,0,2014,26,0,0,0,0,0
17080,1900000,4,3.25,27755,2.0,0,3,11,5080,0,2001,98006,47.5423,-122.111,1,2014,13,0,0,0,0,0
17081,718500,3,2.0,6600,2.0,0,4,7,1920,990,1900,98118,47.5576,-122.281,0,2014,114,1,0,0,0,0
17082,208000,3,1.0,6120,1.0,0,4,7,1020,0,1967,98002,47.278,-122.205,0,2015,48,0,0,0,0,0
17083,321000,3,1.0,9526,1.5,0,3,7,1290,0,1961,98034,47.7111,-122.213,0,2014,53,0,0,0,0,0
17084,715000,3,1.5,5060,2.0,0,5,7,1670,0,1925,98126,47.5671,-122.37899999999999,0,2014,89,0,0,0,0,0
17085,1150000,6,4.5,219542,2.0,0,3,11,4100,1940,1996,98029,47.5622,-122.00299999999999,1,2014,18,1,0,0,0,0
17086,429950,4,1.0,7216,1.0,0,3,7,1090,670,1947,98133,47.7041,-122.355,0,2014,67,1,0,0,0,0
17087,728935,4,2.5,10194,2.0,0,3,9,2980,0,1993,98006,47.5515,-122.12,1,2015,22,0,0,0,0,0
17088,315000,3,2.5,6837,2.0,0,3,7,2340,0,1992,98030,47.3608,-122.194,0,2014,22,0,0,0,0,0
17089,225000,3,1.0,9936,1.0,0,4,6,1200,0,1969,98038,47.3609,-122.029,0,2014,45,0,0,0,0,0
17090,707000,5,2.5,13212,1.0,0,4,8,1590,1460,1975,98006,47.5596,-122.14200000000001,0,2015,40,1,0,0,0,0
17091,278100,4,1.75,8520,1.0,0,3,7,1600,520,1978,98023,47.302,-122.37299999999999,0,2015,37,1,0,0,0,0
17092,240000,3,2.0,6550,1.0,0,3,7,1553,0,1900,98022,47.2056,-121.994,0,2015,115,0,0,1,0,0
17093,1550000,4,3.5,5000,2.0,0,5,9,2630,630,1937,98105,47.6598,-122.273,1,2015,78,1,0,0,0,0
17094,360000,3,1.5,22000,2.0,0,3,8,1800,0,1931,98168,47.4889,-122.286,0,2014,83,0,0,0,0,0
17095,665000,4,1.75,3680,1.5,0,5,7,1470,810,1926,98115,47.6754,-122.3,0,2014,88,1,0,0,0,0
17096,342000,3,2.0,7757,1.0,0,3,8,2250,0,1992,98003,47.2684,-122.30799999999999,0,2015,23,0,0,0,0,0
17097,3080000,4,5.0,18641,1.0,1,3,10,2600,1950,2002,98074,47.6053,-122.07700000000001,1,2014,12,1,0,0,0,0
17098,2000000,4,3.25,35006,2.0,0,3,11,4900,740,2015,98006,47.5491,-122.104,1,2015,0,1,0,0,0,0
17099,336000,3,1.5,5000,1.0,0,3,7,1240,0,1964,98106,47.5659,-122.36,0,2015,51,0,0,0,0,0
17100,210000,3,1.0,8125,1.0,0,3,7,1040,0,1956,98003,47.3171,-122.316,0,2014,58,0,0,0,0,0
17101,235000,3,1.75,8362,1.0,0,3,7,1380,0,1967,98003,47.3121,-122.323,0,2014,47,0,0,0,0,0
17102,410000,4,2.25,7283,1.0,0,3,8,1220,840,1963,98155,47.7435,-122.31700000000001,0,2014,51,1,0,0,0,1
17103,515000,2,1.75,5570,1.0,0,3,8,1930,0,2005,98053,47.7173,-122.03399999999999,0,2014,9,0,0,0,0,0
17104,334888,3,2.5,7324,2.0,0,3,9,1769,0,2012,98092,47.3307,-122.18799999999999,1,2014,2,0,0,0,0,0
17105,242500,3,1.0,7380,1.0,0,3,6,940,0,1959,98058,47.4516,-122.175,0,2014,55,0,0,0,0,0
17106,524500,3,1.5,264844,1.0,0,3,7,2230,1200,1988,98045,47.4476,-121.723,0,2014,26,1,0,0,0,0
17107,339000,3,2.25,7210,1.0,0,4,8,1380,590,1978,98030,47.3821,-122.171,0,2015,37,1,0,0,0,0
17108,399950,4,3.0,64694,1.0,0,3,8,1450,700,1969,98023,47.3268,-122.38799999999999,0,2014,45,1,0,0,0,0
17109,342500,5,2.25,10726,1.0,0,4,7,1050,1050,1963,98059,47.4922,-122.134,0,2015,52,1,0,0,0,0
17110,175000,4,1.0,6250,1.0,0,3,7,1210,0,1962,98168,47.5008,-122.333,0,2014,52,0,0,0,0,0
17111,714000,4,2.5,7766,2.0,0,3,9,3230,0,2005,98052,47.7069,-122.131,1,2014,9,0,0,0,0,0
17112,435000,4,2.5,5200,2.0,0,3,7,2550,0,2009,98059,47.4919,-122.15299999999999,0,2014,5,0,0,0,0,0
17113,440000,3,1.75,8400,1.0,0,4,7,1430,0,1961,98008,47.6073,-122.12700000000001,0,2014,53,0,0,0,0,0
17114,554990,3,2.5,6092,2.0,0,3,8,2100,0,2013,98028,47.7508,-122.23899999999999,0,2015,2,0,0,0,0,0
17115,600000,3,1.75,12682,1.0,0,3,8,2300,0,1955,98028,47.7588,-122.27,0,2014,59,0,0,0,0,0
17116,625000,3,2.0,12616,2.0,0,4,7,2168,0,1950,98146,47.4933,-122.367,0,2015,65,0,0,0,0,0
17117,446500,4,2.5,7920,1.0,0,3,8,1810,1250,1974,98028,47.7675,-122.26100000000001,0,2015,41,1,0,0,0,0
17118,376000,6,2.5,11662,1.0,0,4,7,1420,1000,1965,98188,47.4459,-122.27799999999999,0,2014,49,1,0,0,0,0
17119,377500,4,2.5,10720,2.0,0,3,8,2640,0,1999,98188,47.4485,-122.27799999999999,0,2014,15,0,0,0,0,0
17120,294000,5,2.75,7600,1.0,0,4,7,1400,900,1969,98023,47.3084,-122.37200000000001,0,2014,45,1,0,0,0,0
17121,685000,3,2.5,4950,2.0,0,3,8,2370,0,2003,98029,47.5465,-122.01299999999999,0,2015,12,0,0,0,0,0
17122,378950,4,2.5,15314,2.0,0,3,9,1867,0,2013,98030,47.3524,-122.198,1,2014,1,0,0,0,0,0
17123,994000,4,2.5,20445,2.0,0,4,10,3470,0,1963,98040,47.547,-122.219,1,2014,51,0,0,0,0,0
17124,432500,3,2.0,8145,2.0,0,5,7,1720,0,1949,98155,47.7393,-122.325,0,2015,66,0,0,0,0,0
17125,908800,3,3.0,7826,2.0,0,4,8,2430,990,1939,98144,47.5873,-122.29,0,2014,75,1,0,0,0,0
17126,491000,3,2.0,5070,2.0,0,3,8,1660,0,1950,98108,47.5552,-122.296,0,2014,64,0,0,0,0,0
17127,450000,3,1.75,8968,1.0,0,4,8,1560,0,1972,98008,47.6243,-122.1,0,2015,43,0,0,0,0,0
17128,322400,3,1.75,15844,1.0,0,4,8,1710,0,1964,98059,47.4706,-122.1,0,2014,50,0,0,0,0,0
17129,249900,3,1.75,12522,1.0,0,5,6,2080,0,1950,98001,47.266999999999996,-122.25,0,2014,64,0,0,0,0,0
17130,872750,3,2.5,13695,2.0,0,3,10,2870,0,1991,98052,47.6944,-122.102,1,2015,24,0,0,0,0,0
17131,696950,4,2.75,5376,1.5,0,4,7,1550,900,1920,98117,47.6865,-122.396,0,2014,94,1,0,0,0,0
17132,665000,3,2.5,3000,2.0,0,3,8,1730,0,1996,98103,47.6532,-122.34,0,2014,18,0,0,0,0,0
17133,698000,2,1.0,4080,1.0,0,3,7,1010,500,1923,98103,47.6742,-122.329,0,2015,92,1,0,0,0,0
17134,264950,3,1.5,10853,1.0,0,4,7,1400,0,1964,98055,47.4433,-122.194,0,2014,50,0,0,0,0,0
17135,241400,3,2.0,9828,1.0,0,4,7,1420,0,1990,98010,47.3287,-122.01100000000001,0,2015,25,0,0,0,0,0
17136,871000,4,2.5,8536,1.0,0,4,8,1400,750,1967,98006,47.5663,-122.163,0,2015,48,1,0,0,0,0
17137,560000,4,2.75,6192,2.0,0,3,8,1950,0,1992,98029,47.5698,-121.999,0,2015,23,0,0,0,0,0
17138,270000,2,1.0,8398,1.0,0,3,7,1260,800,1962,98168,47.50899999999999,-122.324,0,2014,52,1,0,0,0,0
17139,365000,3,1.75,9134,1.0,0,5,7,880,500,1981,98056,47.5087,-122.193,0,2015,34,1,0,0,0,0
17140,265000,4,2.25,9100,1.0,0,3,7,1280,1020,1977,98058,47.4576,-122.16,0,2014,37,1,0,0,0,0
17141,431000,3,2.5,71002,1.0,0,4,9,2440,0,1996,98022,47.2689,-122.01,1,2014,18,0,0,0,0,0
17142,457000,3,1.0,3348,1.5,0,4,7,1170,0,1924,98117,47.687,-122.37799999999999,0,2014,90,0,0,0,0,0
17143,525000,4,2.75,17856,2.0,0,3,8,2530,0,1998,98019,47.7356,-121.959,0,2014,16,0,0,0,0,0
17144,208000,2,1.0,5700,1.0,0,5,5,820,0,1942,98056,47.4915,-122.184,0,2014,72,0,0,0,0,0
17145,420000,3,2.75,8000,1.0,0,3,7,1430,870,1965,98003,47.3293,-122.306,0,2014,49,1,0,0,0,0
17146,985000,4,2.25,37769,2.0,0,3,11,4230,0,1989,98077,47.7287,-122.07700000000001,1,2014,25,0,0,0,0,0
17147,809950,4,2.5,6181,2.0,0,3,10,3280,0,2001,98074,47.6484,-122.081,1,2014,13,0,0,0,0,0
17148,237950,2,1.75,7926,1.0,0,4,7,1460,0,1987,98042,47.3665,-122.09200000000001,0,2014,27,0,0,0,0,0
17149,360000,3,1.0,3870,1.0,0,3,7,640,640,1945,98122,47.6163,-122.294,0,2015,70,1,0,0,0,0
17150,300523,3,2.5,6840,2.0,0,3,9,2370,0,1987,98119,47.6503,-122.366,1,2015,28,0,0,0,0,0
17151,423500,3,2.25,7498,1.0,0,3,7,1190,700,1987,98125,47.73,-122.29700000000001,0,2014,27,1,0,0,0,0
17152,484950,3,2.25,926,3.0,0,3,8,1590,0,2014,98136,47.5402,-122.387,0,2015,1,0,0,0,0,0
17153,305000,2,1.5,2142,2.0,0,3,7,800,0,2006,98144,47.5917,-122.29700000000001,0,2014,8,0,0,0,0,0
17154,195000,3,1.0,22489,1.0,0,3,7,1070,0,1967,98001,47.3278,-122.262,0,2014,47,0,0,0,0,0
17155,1700000,4,3.75,8234,2.0,0,3,10,3320,0,2014,98004,47.5963,-122.2,1,2014,0,0,0,0,0,0
17156,416500,3,1.0,4184,1.0,0,4,7,1100,0,1965,98136,47.5309,-122.382,0,2014,49,0,0,0,0,0
17157,705640,3,2.25,12350,1.0,0,4,8,1420,980,1968,98033,47.6533,-122.19200000000001,0,2015,47,1,0,0,0,0
17158,245000,3,1.5,8910,2.0,0,5,7,1360,0,1949,98188,47.4488,-122.275,0,2015,66,0,0,0,0,0
17159,3400000,4,4.0,11765,2.0,0,3,11,3280,980,1939,98112,47.638000000000005,-122.288,1,2015,76,1,0,0,0,1
17160,605000,2,2.0,5500,1.5,0,4,8,1270,0,1921,98122,47.6121,-122.294,0,2014,93,0,0,0,0,0
17161,245000,3,1.75,3900,1.0,0,4,7,1480,0,1980,98023,47.2977,-122.367,0,2014,34,0,0,0,0,0
17162,925000,4,3.0,35261,1.5,0,3,10,3580,0,1985,98072,47.7577,-122.134,1,2014,29,0,0,0,0,0
17163,418000,3,1.75,7238,1.0,0,3,7,1530,0,1959,98155,47.7629,-122.315,0,2014,55,0,0,0,0,0
17164,840000,4,2.75,2800,2.0,0,3,9,2100,940,1906,98102,47.6245,-122.32700000000001,1,2014,108,1,0,0,0,1
17165,662500,3,2.5,9796,1.0,0,3,8,1860,1700,1965,98007,47.6007,-122.145,0,2015,50,1,0,0,0,0
17166,310000,5,2.25,9600,1.0,0,4,8,1810,790,1969,98023,47.3257,-122.365,0,2015,46,1,0,0,0,0
17167,475000,4,1.5,10260,1.0,0,4,7,1030,550,1955,98007,47.5984,-122.147,0,2015,60,1,0,0,0,0
17168,379900,5,3.5,7350,2.0,0,3,7,2800,0,1995,98106,47.5273,-122.345,0,2014,19,0,0,0,0,0
17169,366000,3,2.0,10200,1.0,0,3,7,1350,0,1977,98074,47.6159,-122.05,0,2014,37,0,0,0,0,0
17170,1150000,5,2.5,8921,2.0,0,3,9,3580,0,2000,98033,47.693000000000005,-122.20200000000001,1,2014,14,0,0,0,0,0
17171,245000,2,1.0,5650,1.0,0,3,6,720,400,1904,98118,47.5155,-122.255,0,2014,110,1,0,0,0,0
17172,281500,3,1.0,7500,1.0,0,3,7,1270,0,1953,98146,47.4921,-122.339,0,2015,62,0,0,0,0,0
